0.000000000000000000e+00,1.171544800349290982e+00
2.000400080016003206e-03,1.171544800349290982e+00
4.000800160032006413e-03,1.160958458679719030e+00
6.001200240048009185e-03,1.150233708937736798e+00
8.001600320064012825e-03,1.139373807123090110e+00
1.000200040008001647e-02,1.128381939887380225e+00
1.200240048009601837e-02,1.117261226265227281e+00
1.400280056011202201e-02,1.106014719358144216e+00
1.600320064012802565e-02,1.094645407972362428e+00
1.800360072014402929e-02,1.083156218211787092e+00
2.000400080016003293e-02,1.071550015027443514e+00
2.200440088017603657e-02,1.059829603724389280e+00
2.400480096019203674e-02,1.047997731427396051e+00
2.600520104020804038e-02,1.036057088506485258e+00
2.800560112022404402e-02,1.024010309963328202e+00
3.000600120024004766e-02,1.011859976779729386e+00
3.200640128025605130e-02,9.996086172290716831e-01
3.400680136027205147e-02,9.872587081518886531e-01
3.600720144028805858e-02,9.748126761964147624e-01
3.800760152030405875e-02,9.622728990251800951e-01
4.000800160032006586e-02,9.496417064885691595e-01
4.200840168033606603e-02,9.369213817661881105e-01
4.400880176035207314e-02,9.241141624770483620e-01
4.600920184036807331e-02,9.112222417593424106e-01
4.800960192038407348e-02,8.982477693207051583e-01
5.001000200040008059e-02,8.851928524597894032e-01
5.201040208041608076e-02,8.720595570598820290e-01
5.401080216043208787e-02,8.588499085555085788e-01
5.601120224044808804e-02,8.455658928725833245e-01
5.801160232046409515e-02,8.322094573430089959e-01
6.001200240048009532e-02,8.187825115943659915e-01
6.201240248049610243e-02,8.052869284154107188e-01
6.401280256051210260e-02,7.917245445980811702e-01
6.601320264052810971e-02,7.780971617566790899e-01
6.801360272054410294e-02,7.644065471248030486e-01
7.001400280056011005e-02,7.506544343307908207e-01
7.201440288057611716e-02,7.368425241521787683e-01
7.401480296059212427e-02,7.229724852497997345e-01
7.601520304060811750e-02,7.090459548821541613e-01
7.801560312062412461e-02,6.950645396005055154e-01
8.001600320064013172e-02,6.810298159254017936e-01
8.201640328065612495e-02,6.669433310049819319e-01
8.401680336067213206e-02,6.528066032557602316e-01
8.601720344068813917e-02,6.386211229862146510e-01
8.801760352070414628e-02,6.243883530038729646e-01
9.001800360072013951e-02,6.101097292061674615e-01
9.201840368073614662e-02,5.957866611556728031e-01
9.401880376075215373e-02,5.814205326401075125e-01
9.601920384076814696e-02,5.670127022175428522e-01
9.801960392078415407e-02,5.525645037472679544e-01
1.000200040008001612e-01,5.380772469067059971e-01
1.020204040808161683e-01,5.235522176947871031e-01
1.040208041608321615e-01,5.089906789221705363e-01
1.060212042408481686e-01,4.943938706886883971e-01
1.080216043208641757e-01,4.797630108484135514e-01
1.100220044008801829e-01,4.650992954626382292e-01
1.120224044808961761e-01,4.504038992411860676e-01
1.140228045609121832e-01,4.356779759723701795e-01
1.160232046409281903e-01,4.209226589419093889e-01
1.180236047209441835e-01,4.061390613411320349e-01
1.200240048009601906e-01,3.913282766647937505e-01
1.220244048809761978e-01,3.764913790987726716e-01
1.240248049609922049e-01,3.616294238979885778e-01
1.260252050410081981e-01,3.467434477547703953e-01
1.280256051210242052e-01,3.318344691580198402e-01
1.300260052010402123e-01,3.169034887433246350e-01
1.320264052810562194e-01,3.019514896344263066e-01
1.340268053610722265e-01,2.869794377762077131e-01
1.360272054410882059e-01,2.719882822594030802e-01
1.380276055211042130e-01,2.569789556374167949e-01
1.400280056011202201e-01,2.419523742353189011e-01
1.420284056811362272e-01,2.269094384513505869e-01
1.440288057611522343e-01,2.118510330511241824e-01
1.460292058411682414e-01,2.068775298975215549e+02
1.480296059211842485e-01,1.790829695124801617e+02
1.500300060012002279e-01,1.533866516726190810e+02
