0.000000000000000000e+00,1.161591648891501460e+00
2.000400080016003206e-03,1.161591648891501460e+00
4.000800160032006413e-03,1.151008387167237190e+00
6.001200240048009185e-03,1.140294097441209686e+00
8.001600320064012825e-03,1.129451884483885449e+00
1.000200040008001647e-02,1.118484785596982833e+00
1.200240048009601837e-02,1.107395772311680071e+00
1.400280056011202201e-02,1.096187752039698093e+00
1.600320064012802565e-02,1.084863569678654382e+00
1.800360072014402929e-02,1.073426009172891771e+00
2.000400080016003293e-02,1.061877795031149763e+00
2.200440088017603657e-02,1.050221593802180386e+00
2.400480096019203674e-02,1.038460015509561130e+00
2.600520104020804038e-02,1.026595615046866250e+00
2.800560112022404402e-02,1.014630893534310463e+00
3.000600120024004766e-02,1.002568299637883964e+00
3.200640128025605130e-02,9.904102308522242382e-01
3.400680136027205147e-02,9.781590347480125791e-01
3.600720144028805858e-02,9.658170101851240030e-01
3.800760152030405875e-02,9.533864084923761029e-01
4.000800160032006586e-02,9.408694346148788190e-01
4.200840168033606603e-02,9.282682482298665327e-01
4.400880176035207314e-02,9.155849648319875911e-01
4.600920184036807331e-02,9.028216567888127653e-01
4.800960192038407348e-02,8.899803543675534057e-01
5.001000200040008059e-02,8.770630467336618663e-01
5.201040208041608076e-02,8.640716829222150341e-01
5.401080216043208787e-02,8.510081727828711085e-01
5.601120224044808804e-02,8.378743878990564387e-01
5.801160232046409515e-02,8.246721624822407337e-01
6.001200240048009532e-02,8.114032942419143746e-01
6.201240248049610243e-02,7.980695452320349936e-01
6.401280256051210260e-02,7.846726426745679328e-01
6.601320264052810971e-02,7.712142797608342315e-01
6.801360272054410294e-02,7.576961164312179253e-01
7.001400280056011005e-02,7.441197801339418660e-01
7.201440288057611716e-02,7.304868665634586256e-01
7.401480296059212427e-02,7.167989403790652192e-01
7.601520304060811750e-02,7.030575359042965378e-01
7.801560312062412461e-02,6.892641578076174058e-01
8.001600320064013172e-02,6.754202817650873936e-01
8.201640328065612495e-02,6.615273551052792689e-01
8.401680336067213206e-02,6.475867974372127023e-01
8.601720344068813917e-02,6.336000012616216370e-01
8.801760352070414628e-02,6.195683325660804597e-01
9.001800360072013951e-02,6.054931314044655899e-01
9.201840368073614662e-02,5.913757124612419869e-01
9.401880376075215373e-02,5.772173656008737774e-01
9.601920384076814696e-02,5.630193564029628561e-01
9.801960392078415407e-02,5.487829266833936792e-01
1.000200040008001612e-01,5.345092950019382227e-01
1.020204040808161683e-01,5.201996571566989136e-01
1.040208041608321615e-01,5.058551866657785556e-01
1.060212042408481686e-01,4.914770352365266382e-01
1.080216043208641757e-01,4.770663332227435549e-01
1.100220044008801829e-01,4.626241900701481002e-01
1.120224044808961761e-01,4.481516947504635140e-01
1.140228045609121832e-01,4.336499161844967754e-01
1.160232046409281903e-01,4.191199036544235312e-01
1.180236047209441835e-01,4.045626872056798384e-01
1.200240048009601906e-01,3.899792780387155156e-01
1.220244048809761978e-01,3.753706688908972078e-01
1.240248049609922049e-01,3.607378344088810751e-01
1.260252050410081981e-01,3.460817315116381243e-01
1.280256051210242052e-01,3.314032997445397477e-01
1.300260052010402123e-01,3.167034616246109380e-01
1.320264052810562194e-01,3.019831229772852454e-01
1.340268053610722265e-01,2.872431732649294300e-01
1.360272054410882059e-01,2.724844859072502734e-01
1.380276055211042130e-01,2.577079185939837869e-01
1.400280056011202201e-01,2.429143135899231032e-01
1.420284056811362272e-01,2.281044980326173421e-01
1.440288057611522343e-01,2.132792842228989905e-01
1.460292058411682414e-01,1.984394699084400804e-01
1.480296059211842485e-01,1.835858385605675380e-01
1.500300060012002279e-01,1.687191596444883590e-01
1.520304060812162350e-01,1.538401888831295583e-01
1.540308061612322421e-01,1.389496685147966204e-01
1.560312062412482492e-01,1.240483275447877842e-01
1.580316063212642563e-01,1.091368819911193722e-01
1.600320064012802634e-01,9.421603512461496077e-02
1.620324064812962706e-01,7.928647770340602197e-02
1.640328065613122499e-01,6.434888820209128113e-02
1.660332066413282570e-01,4.940393303563561656e-02
1.680336067213442641e-01,3.445226677820567573e-02
1.700340068013602712e-01,1.949453237705667252e-02
1.720344068813762783e-01,4.531361361629793194e-03
1.740348069613922855e-01,-1.043662595203109777e-02
1.760352070414082926e-01,-2.540882026141344507e-02
1.780356071214242719e-01,-4.038462308205359452e-02
1.800360072014402790e-01,-5.536344655635760947e-02
1.820364072814562861e-01,-7.034471326660329815e-02
1.840368073614722932e-01,-8.532785605199477708e-02
1.860372074414883004e-01,-1.003123178296296825e-01
1.880376075215043075e-01,-1.152975514193540496e-01
1.900380076015203146e-01,-1.302830193722978036e-01
1.920384076815362939e-01,-1.452681938030885300e-01
1.940388077615523010e-01,-1.602525562255227021e-01
1.960392078415683081e-01,-1.752355973917495424e-01
1.980396079215843153e-01,1.802683808866198945e+02
2.000400080016003224e-01,1.601339332468518251e+02
2.020404080816163295e-01,1.373251518343556370e+02
2.040408081616323366e-01,1.175955134345018962e+02
2.060412082416483437e-01,1.006555212519475049e+02
2.080416083216643230e-01,8.613963070536998146e+01
2.100420084016803302e-01,7.372684240579499715e+01
2.120424084816963373e-01,6.313585705936689862e+01
2.140428085617123444e-01,5.412061370632131485e+01
2.160432086417283515e-01,4.646622807823693790e+01
2.180436087217443586e-01,3.998532587284331896e+01
2.200440088017603657e-01,3.451475300106901045e+01
2.220444088817763451e-01,2.991263801113671406e+01
2.240448089617923522e-01,2.605577875449810676e+01
2.260452090418083593e-01,2.283732451410076436e+01
2.280456091218243664e-01,2.016472535227892493e+01
2.300460092018403735e-01,1.795792177009651880e+01
2.320464092818563806e-01,1.614774953020385340e+01
2.340468093618723877e-01,1.467453644822081493e+01
2.360472094418883671e-01,1.348686995996679272e+01
2.380476095219043742e-01,1.254051623558379269e+01
2.400480096019203813e-01,1.179747348638688287e+01
2.420484096819363884e-01,1.122514386897329430e+01
2.440488097619523955e-01,1.079561002000393088e+01
2.460492098419684026e-01,1.048500375090176284e+01
2.480496099219844097e-01,1.027295579562243333e+01
2.500500100020003891e-01,1.013503286219064314e+01
2.520504100820163962e-01,1.004887570150320109e+01
2.540508101620324033e-01,1.000911464966424624e+01
2.560512102420484104e-01,1.001033810121199075e+01
2.580516103220644175e-01,1.004707494424380165e+01
2.600520104020804246e-01,1.011398396211763639e+01
2.620524104820964317e-01,1.020599427396147263e+01
2.640528105621124388e-01,1.031840161152761581e+01
2.660532106421284460e-01,1.044692693765491853e+01
2.680536107221444531e-01,1.058774451912065295e+01
2.700540108021604602e-01,1.073756573086483890e+01
2.720544108821764118e-01,1.089794982068657170e+01
2.740548109621924189e-01,1.106681744132005463e+01
2.760552110422084260e-01,1.123954842826231015e+01
2.780556111222244331e-01,1.141263708921402831e+01
2.800560112022404402e-01,1.158345783003727902e+01
2.820564112822564473e-01,1.175007928756318343e+01
2.840568113622724544e-01,1.191111665090865834e+01
2.860572114422884615e-01,1.206561412335905281e+01
2.880576115223044686e-01,1.221295124386060671e+01
2.900580116023204758e-01,1.235276815518184179e+01
2.920584116823364829e-01,1.248490596445344103e+01
2.940588117623524900e-01,1.260935916106051735e+01
2.960592118423684971e-01,1.272623769198113486e+01
2.980596119223845042e-01,1.283573678956471475e+01
3.000600120024004558e-01,1.293811303258941336e+01
3.020604120824164629e-01,1.303366542543690265e+01
3.040608121624324700e-01,1.312272051907309312e+01
3.060612122424484771e-01,1.320562078777659920e+01
3.080616123224644842e-01,1.328271562653318583e+01
3.100620124024804913e-01,1.335435445534007393e+01
3.120624124824964984e-01,1.342088151391827822e+01
3.140628125625125056e-01,1.348263200890095703e+01
3.160632126425285127e-01,1.353992933926570252e+01
3.180636127225445198e-01,1.359308317734333649e+01
3.200640128025605269e-01,1.364238822477697965e+01
3.220644128825765340e-01,1.368812349703087605e+01
3.240648129625925411e-01,1.373055201807843950e+01
3.260652130426085482e-01,1.376992082958851782e+01
3.280656131226244998e-01,1.380646123763266964e+01
3.300660132026405069e-01,1.384038923522516562e+01
3.320664132826565140e-01,1.387190605121508824e+01
3.340668133626725211e-01,1.390119878649744400e+01
3.360672134426885282e-01,1.392844110645086353e+01
3.380676135227045354e-01,1.395379396536974248e+01
3.400680136027205425e-01,1.397740634415239569e+01
3.420684136827365496e-01,1.399941598670839582e+01
3.440688137627525567e-01,1.401995012430950460e+01
3.460692138427685638e-01,1.403912617977199773e+01
3.480696139227845709e-01,1.405705244576312829e+01
3.500700140028005780e-01,1.407382873325360784e+01
3.520704140828165851e-01,1.408954698766127578e+01
3.540708141628325922e-01,1.410429187108774585e+01
3.560712142428485438e-01,1.411814131037438713e+01
3.580716143228645509e-01,1.413116701085730043e+01
3.600720144028805580e-01,1.414343493655832340e+01
3.620724144828965652e-01,1.415500575778273884e+01
3.640728145629125723e-01,1.416593526729015551e+01
3.660732146429285794e-01,1.417627476657029462e+01
3.680736147229445865e-01,1.418607142366020213e+01
3.700740148029605936e-01,1.419536860412818413e+01
3.720744148829766007e-01,1.420420617682212061e+01
3.740748149629926078e-01,1.421262079603899231e+01
3.760752150430086149e-01,1.422064616158247041e+01
3.780756151230246220e-01,1.422831325835754512e+01
3.800760152030406291e-01,1.423565057680551149e+01
3.820764152830566363e-01,1.424268431576854255e+01
3.840768153630725879e-01,1.424943856890448046e+01
3.860772154430885950e-01,1.425593549604500687e+01
3.880776155231046021e-01,1.426219548057934183e+01
3.900780156031206092e-01,1.426823727399559694e+01
3.920784156831366163e-01,1.427407812858572633e+01
3.940788157631526234e-01,1.427973391927107194e+01
3.960792158431686305e-01,1.428521925538035475e+01
3.980796159231846376e-01,1.429054758331162667e+01
4.000800160032006447e-01,1.429573128062657794e+01
4.020804160832166518e-01,1.430078174254221324e+01
4.040808161632326589e-01,1.430570946115499176e+01
4.060812162432486661e-01,1.431052409827202432e+01
4.080816163232646732e-01,1.431523455217623031e+01
4.100820164032806803e-01,1.431984901894977646e+01
4.120824164832966874e-01,1.432437504873053058e+01
4.140828165633126390e-01,1.432881959740799260e+01
4.160832166433286461e-01,1.433318907402147246e+01
4.180836167233446532e-01,1.433748938438241893e+01
4.200840168033606603e-01,1.434172597104106650e+01
4.220844168833766674e-01,1.434590385005882140e+01
4.240848169633926745e-01,1.435002764480063675e+01
4.260852170434086816e-01,1.435410161694711384e+01
4.280856171234246887e-01,1.435812969503355596e+01
4.300860172034406959e-01,1.436211550069210574e+01
4.320864172834567030e-01,1.436606237273080211e+01
4.340868173634727101e-01,1.436997338933130663e+01
4.360872174434887172e-01,1.437385138846758537e+01
4.380876175235047243e-01,1.437769898663189139e+01
4.400880176035207314e-01,1.438151859614976225e+01
4.420884176835366830e-01,1.438531244104782836e+01
4.440888177635526901e-01,1.438908257170860239e+01
4.460892178435686972e-01,1.439283087831520547e+01
4.480896179235847043e-01,1.439655910331390309e+01
4.500900180036007114e-01,1.440026885278036417e+01
4.520904180836167185e-01,1.440396160700589867e+01
4.540908181636327257e-01,1.440763873017532859e+01
4.560912182436487328e-01,1.441130147930995520e+01
4.580916183236647399e-01,1.441495101251700106e+01
4.600920184036807470e-01,1.441858839658751279e+01
4.620924184836967541e-01,1.442221461401513416e+01
4.640928185637127612e-01,1.442583056942777020e+01
