0.000000000000000000e+00,1.235392530139835188e+00
2.000400080016003206e-03,1.235392530139835188e+00
4.000800160032006413e-03,1.224242692888013240e+00
6.001200240048009185e-03,1.212952049148393829e+00
8.001600320064012825e-03,1.201523970926249518e+00
1.000200040008001647e-02,1.189961756730452125e+00
1.200240048009601837e-02,1.178268633434798707e+00
1.400280056011202201e-02,1.166447758087506781e+00
1.600320064012802565e-02,1.154502219670281438e+00
1.800360072014402929e-02,1.142435040808371882e+00
2.000400080016003293e-02,1.130249179433015394e+00
2.200440088017603657e-02,1.117947530397604528e+00
2.400480096019203674e-02,1.105532927048865854e+00
2.600520104020804038e-02,1.093008142754343659e+00
2.800560112022404402e-02,1.080375892387412495e+00
3.000600120024004766e-02,1.067638833771033857e+00
3.200640128025605130e-02,1.054799569081397603e+00
3.400680136027205147e-02,1.041860646212621422e+00
3.600720144028805858e-02,1.028824560103601460e+00
3.800760152030405875e-02,1.015693754028098805e+00
4.000800160032006586e-02,1.002470620849069682e+00
4.200840168033606603e-02,9.891575042383449201e-01
4.400880176035207314e-02,9.757566998625432086e-01
4.600920184036807331e-02,9.622704565362665274e-01
4.800960192038407348e-02,9.487009773434635918e-01
5.001000200040008059e-02,9.350504207279043412e-01
5.201040208041608076e-02,9.213209015536485413e-01
5.401080216043208787e-02,9.075144921363005324e-01
5.601120224044808804e-02,8.936332232460268976e-01
5.801160232046409515e-02,8.796790850830014108e-01
6.001200240048009532e-02,8.656540282261553365e-01
6.201240248049610243e-02,8.515599645560092412e-01
6.401280256051210260e-02,8.373987681522565563e-01
6.601320264052810971e-02,8.231722761668746058e-01
6.801360272054410294e-02,8.088822896735290424e-01
7.001400280056011005e-02,7.945305744938088166e-01
7.201440288057611716e-02,7.801188620011054731e-01
7.401480296059212427e-02,7.656488499026770089e-01
7.601520304060811750e-02,7.511222030005835215e-01
7.801560312062412461e-02,7.365405539321139283e-01
8.001600320064013172e-02,7.219055038902425503e-01
8.201640328065612495e-02,7.072186233247056419e-01
8.401680336067213206e-02,6.924814526243305846e-01
8.601720344068813917e-02,6.776955027810552812e-01
8.801760352070414628e-02,6.628622560362429361e-01
9.001800360072013951e-02,6.479831665097599558e-01
9.201840368073614662e-02,6.330596608123486568e-01
9.401880376075215373e-02,6.180931386417491957e-01
9.601920384076814696e-02,6.030849733630821996e-01
9.801960392078415407e-02,5.880365125738804544e-01
1.000200040008001612e-01,5.729490786542923431e-01
1.020204040808161683e-01,5.578239693028236301e-01
1.040208041608321615e-01,5.426624580580978741e-01
1.060212042408481686e-01,5.274657948069568780e-01
1.080216043208641757e-01,5.122352062793806837e-01
1.100220044008801829e-01,4.969718965305598424e-01
1.120224044808961761e-01,4.816770474105044886e-01
1.140228045609121832e-01,4.663518190215759085e-01
1.160232046409281903e-01,4.509973501642232097e-01
1.180236047209441835e-01,4.356147587713587455e-01
1.200240048009601906e-01,4.202051423316127687e-01
1.220244048809761978e-01,4.047695783018578908e-01
1.240248049609922049e-01,3.893091245092809016e-01
1.260252050410081981e-01,3.738248195432907206e-01
1.280256051210242052e-01,3.583176831376146954e-01
